SNRs,Gid,addrs,bssid,time 
"[34, 34, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:46:27.174497
"[37, 40, 37]",34,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:46:27.185156
"[32, 36, 41]",24,"['ac:e0:10:7f:69:db', 'a8:a7:95:20:0e:ad', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:46:27.201895
"[35, 43, 35]",30,"['ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:46:27.215381
"[37, 37, 35]",109,"['48:e2:44:b1:2d:3b', '48:e2:44:92:3a:25', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:46:27.235838
"[41, 36, 43]",110,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:46:27.246245
"[34, 34, 44]",40,"['48:e2:44:92:98:b1', 'ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:46:27.256508
"[33, 33, 36]",111,"['ac:e0:10:7f:69:db', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b5:2d']",19:64:72:7e:a8:70,2016-07-14T11:46:27.266821
"[33, 34, 35]",111,"['ac:e0:10:7f:69:db', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b5:2d']",19:64:72:7e:a8:70,2016-07-14T11:46:27.270605
"[37, 44, 39]",39,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:46:27.284206
"[34, 33, 36]",78,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:46:27.289687
"[37, 35, 41]",80,"['a8:a7:95:20:0e:ad', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:46:27.299664
"[32, 39, 35]",112,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:b5:2d']",19:64:72:7e:a8:70,2016-07-14T11:46:27.314902
[40],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:27.339854
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:27.354069
[34],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:27.358965
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:27.362785
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:27.367398
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:27.370248
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:46:27.376805
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:46:27.381862
[40],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:27.386713
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:27.427241
[36],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:27.428478
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:27.429472
[38],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:27.429995
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:27.649599
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:27.658630
[38],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:27.798595
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:46:27.799113
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:27.799605
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:27.800241
[34],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:46:27.800808
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:27.801438
[38],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:27.802000
[40],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:27.808414
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:27.809287
[34],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:27.809737
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:27.810280
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:28.001770
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:28.010591
[38],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:28.203460
[38],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:28.204616
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:28.205167
[37],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:28.205693
[35],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:28.206568
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:28.207089
[40],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:28.207638
[33],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:28.208602
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:28.213634
[34],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:46:28.214238
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:28.407746
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:28.414775
[34],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:28.609214
[35],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:28.609934
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:28.610458
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:28.611335
[40],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:28.612328
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:28.617319
[38],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:28.617874
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:46:28.618801
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:28.619319
[38],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:28.619867
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:28.827131
[36],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:46:28.908141
[38],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:29.404109
[39],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:29.455549
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:29.502056
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:29.677471
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:29.715950
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:30.259740
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:30.278634
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:46:30.531047
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:30.857793
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:31.085303
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:31.089777
[37],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:32.660709
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:33.865597
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:33.921506
[35],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:34.514417
[40],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:34.694517
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:35.221479
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:35.225747
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:46:36.218662
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:37.142511
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:37.253181
[37],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:38.211021
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:39.285349
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:41.725725
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:41.921578
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:42.918187
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:43.368096
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:45.716665
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:45.931123
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:46:46.220968
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:46:47.422340
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:47.470955
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:47.595879
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:47.635923
[38],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:48.303602
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:48.356004
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:46:48.393912
[39],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:48.424700
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:46:48.726596
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:46:48.912855
[36],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:49.558111
[38],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:50.155635
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:50.318626
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:50.559933
[39],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:51.788197
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:51.917832
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:46:51.953419
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:52.088544
[36],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:52.863382
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:46:53.033551
[36],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:46:54.511635
[36],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:46:54.923660
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:55.110940
[42],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:46:55.357243
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:55.735746
[38],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:46:56.221840
[39],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:46:57.789673
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:46:58.634584
[36],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:46:58.833679
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:46:59.050803
[40],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:46:59.927832
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:46:59.953799
[34],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:47:00.091419
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:02.221120
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:47:02.315470
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:47:02.731448
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:03.633235
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:47:03.919078
[37],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:47:04.075972
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:04.358757
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:04.423458
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:47:06.301300
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:47:06.523377
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:08.489363
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:47:08.726453
[38],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:08.759560
[37],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:47:08.894148
[34],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:47:09.443430
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:09.525321
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:09.827247
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:47:09.842649
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:09.858173
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:47:09.873956
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:09.905249
[37],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:47:09.905839
[41],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:47:09.921453
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:47:09.936048
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:09.951051
[43],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:09.967222
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:47:09.983567
[36],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:09.998931
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:47:10.013854
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:47:10.029984
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.046243
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:10.204925
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:10.221932
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.250839
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:10.264852
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:47:10.285602
[37],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:10.290831
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.296285
[34],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:47:10.310114
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:47:10.322957
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:47:10.342150
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.343311
[37],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:47:10.357629
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:47:10.403504
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:47:10.481244
[36],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:10.559922
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.595144
[34],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:47:10.606927
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:10.607297
[41],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:47:10.622102
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:47:10.638329
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.653634
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:47:10.658610
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:10.670343
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:47:10.685594
[36],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:10.701197
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:47:10.705377
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:47:10.731928
[35],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:47:10.748693
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:47:10.788645
[37],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:10.868068
[36],54,['ac:e0:10:7f:b5:2d'],18:64:72:7e:a8:70,2016-07-14T11:47:11.144475
[36],118,['48:e2:44:b1:2d:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:11.145091
[42],51,['ac:e0:10:7f:b6:03'],18:64:72:7e:a8:70,2016-07-14T11:47:11.145491
[39],46,['a8:a7:95:20:0e:ad'],18:64:72:7e:a8:70,2016-07-14T11:47:11.146057
[41],45,['ac:e0:10:7f:a6:e9'],18:64:72:7e:a8:70,2016-07-14T11:47:11.148125
[38],52,['48:e2:44:92:3a:25'],18:64:72:7e:a8:70,2016-07-14T11:47:11.148894
[36],47,['ac:e0:10:7f:a6:e5'],18:64:72:7e:a8:70,2016-07-14T11:47:11.151918
[41],48,['ac:e0:10:7f:a6:f9'],18:64:72:7e:a8:70,2016-07-14T11:47:11.154306
[45],113,['ac:e0:10:7f:c1:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:11.159208
[38],115,['ac:e0:10:7f:b6:3b'],18:64:72:7e:a8:70,2016-07-14T11:47:11.167207
[34],114,['48:e2:44:b1:2c:4f'],18:64:72:7e:a8:70,2016-07-14T11:47:11.169493
[35],6,['ac:e0:10:7f:69:db'],18:64:72:7e:a8:70,2016-07-14T11:47:11.172281
[34],116,['48:e2:44:92:98:b1'],18:64:72:7e:a8:70,2016-07-14T11:47:11.175268
[35],117,['ac:e0:10:7f:b7:a1'],18:64:72:7e:a8:70,2016-07-14T11:47:11.178722
"[40, 36, 40]",119,"['ac:e0:10:7f:a6:e9', '48:e2:44:b1:2d:3b', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:11.183002
"[37, 35, 38]",120,"['48:e2:44:92:3a:25', 'ac:e0:10:7f:67:f5', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:11.184467
"[37, 35, 38]",121,"['48:e2:44:92:3a:25', 'ac:e0:10:7f:a6:e5', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:11.185231
[36],50,['ac:e0:10:7f:67:f5'],18:64:72:7e:a8:70,2016-07-14T11:47:11.187156
"[34, 44, 35]",90,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:11.192066
"[34, 35, 41]",122,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:11.195362
"[34, 35, 41]",123,"['48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:11.199124
"[41, 34, 35]",20,"['ac:e0:10:7f:b6:3b', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b5:2d']",19:64:72:7e:a8:70,2016-07-14T11:47:11.202651
"[34, 34, 41]",16,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b6:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:11.205996
"[41, 34, 34]",28,"['ac:e0:10:7f:b6:3b', '48:e2:44:92:98:b1', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:11.216387
"[34, 35, 40]",124,"['ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:11.224785
"[34, 36, 40]",125,"['ac:e0:10:7f:b7:a1', '48:e2:44:b1:2d:3b', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:11.228225
"[37, 35, 44]",27,"['48:e2:44:92:3a:25', 'ac:e0:10:7f:67:f5', 'ac:e0:10:7f:c1:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:11.236572
"[34, 40, 38]",32,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:11.249051
"[34, 35, 42]",77,"['48:e2:44:b1:2c:4f', 'ac:e0:10:7f:a6:e5', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:11.259490
"[36, 34, 35]",126,"['ac:e0:10:7f:b5:2d', '48:e2:44:92:98:b1', '48:e2:44:b1:2d:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:11.269724
"[37, 36, 40]",61,"['48:e2:44:92:3a:25', 'ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:11.279905
"[41, 40, 36]",127,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:a6:e9', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:11.289501
"[34, 35, 38]",128,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e5', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:11.299376
"[34, 44, 41]",93,"['ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:11.309406
"[34, 34, 42]",129,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b6:03']",19:64:72:7e:a8:70,2016-07-14T11:47:11.320332
"[34, 36, 40]",124,"['ac:e0:10:7f:b7:a1', 'ac:e0:10:7f:b5:2d', 'ac:e0:10:7f:a6:f9']",19:64:72:7e:a8:70,2016-07-14T11:47:11.326690
"[34, 34, 41]",16,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b6:3b']",19:64:72:7e:a8:70,2016-07-14T11:47:11.336182
"[36, 37, 36]",17,"['48:e2:44:b1:2d:3b', '48:e2:44:92:3a:25', 'ac:e0:10:7f:67:f5']",19:64:72:7e:a8:70,2016-07-14T11:47:11.349167
"[34, 39, 38]",32,"['ac:e0:10:7f:69:db', 'ac:e0:10:7f:a6:e9', 'a8:a7:95:20:0e:ad']",19:64:72:7e:a8:70,2016-07-14T11:47:11.359339
"[41, 44, 35]",130,"['ac:e0:10:7f:b6:3b', 'ac:e0:10:7f:c1:a1', 'ac:e0:10:7f:a6:e5']",19:64:72:7e:a8:70,2016-07-14T11:47:11.370313
"[34, 33, 34]",5,"['48:e2:44:92:98:b1', '48:e2:44:b1:2c:4f', 'ac:e0:10:7f:b7:a1']",19:64:72:7e:a8:70,2016-07-14T11:47:11.380482
